field_id,candidate,bucket,rows,predicted_mean,actual_rate,absolute_calibration_error
WR_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.6-0.7,8,0.6958783668,1.0000000000,0.3041216332
WR_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.7-0.8,67,0.7113098198,0.6865671642,0.0247426556
WR_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.0-0.1,93,0.0748347373,0.1397849462,0.0649502089
WR_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.1-0.2,312,0.1288435386,0.0576923077,0.0711512309
WR_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,63,0.3330454730,0.4126984127,0.0796529397
WR_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,75,0.4549571474,0.5333333333,0.0783761860
WR_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.7-0.8,75,0.7281668150,0.7200000000,0.0081668150
WR_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.0-0.1,93,0.0794773225,0.1397849462,0.0603076238
WR_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.1-0.2,312,0.1288435386,0.0576923077,0.0711512309
WR_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.3-0.4,63,0.3376184227,0.4126984127,0.0750799900
WR_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.4-0.5,75,0.4563075858,0.5333333333,0.0770257475
WR_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.7-0.8,75,0.7138998591,0.7200000000,0.0061001409
WR_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.0-0.1,38,0.0819337748,0.2368421053,0.1549083304
WR_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.1-0.2,367,0.1245348864,0.0599455041,0.0645893824
WR_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,57,0.3313143351,0.3508771930,0.0195628579
WR_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,71,0.4493626266,0.5070422535,0.0576796269
WR_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.5-0.6,6,0.5625000000,1.0000000000,0.4375000000
WR_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.6-0.7,4,0.6551724138,1.0000000000,0.3448275862
WR_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.7-0.8,75,0.7116040839,0.7200000000,0.0083959161
WR_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,13,0.2679479831,1.0000000000,0.7320520169
WR_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,74,0.3596147090,0.1756756757,0.1839390333
WR_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,32,0.4234611934,0.1250000000,0.2984611934
WR_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,51,0.5860655675,0.3921568627,0.1939087048
WR_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.6-0.7,13,0.6748324128,0.6153846154,0.0594477975
WR_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.7-0.8,36,0.7575829863,0.8611111111,0.1035281248
WR_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.8-0.9,57,0.8641429926,0.8596491228,0.0044938698
WR_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.9-1.0,27,0.9570215874,0.7777777778,0.1792438096
WR_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,8,0.2801605180,1.0000000000,0.7198394820
WR_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,74,0.3596147090,0.1756756757,0.1839390333
WR_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,33,0.4257588843,0.1515151515,0.2742437327
WR_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.5-0.6,53,0.5733648142,0.4150943396,0.1582704746
WR_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.6-0.7,24,0.6671472063,0.7916666667,0.1245194604
WR_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.7-0.8,43,0.7595782848,0.8837209302,0.1241426455
WR_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.8-0.9,41,0.8650708636,0.8048780488,0.0601928149
WR_T12_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.9-1.0,27,0.9570215874,0.7777777778,0.1792438096
WR_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.3-0.4,82,0.3574920774,0.2560975610,0.1013945164
WR_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.4-0.5,32,0.4234611934,0.1250000000,0.2984611934
WR_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.5-0.6,54,0.5783127120,0.4259259259,0.1523867861
WR_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.6-0.7,24,0.6604738399,0.7916666667,0.1311928268
WR_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.7-0.8,43,0.7521337114,0.8837209302,0.1315872188
WR_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.8-0.9,41,0.8650708636,0.8048780488,0.0601928149
WR_T12_WITHIN_5Y,C2_BETA_CALIBRATION,0.9-1.0,27,0.9570215874,0.7777777778,0.1792438096
WR_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.2-0.3,13,0.2679479831,1.0000000000,0.7320520169
WR_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,74,0.3596147090,0.1756756757,0.1839390333
WR_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,32,0.4234611934,0.1250000000,0.2984611934
WR_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.5-0.6,51,0.5860655675,0.3921568627,0.1939087048
WR_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.6-0.7,13,0.6748324128,0.6153846154,0.0594477975
WR_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.7-0.8,36,0.7575829863,0.8611111111,0.1035281248
WR_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.8-0.9,57,0.8641429926,0.8596491228,0.0044938698
WR_T12_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.9-1.0,27,0.9570215874,0.7777777778,0.1792438096
WR_T24_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,407,0.0452808616,0.0171990172,0.0280818444
WR_T24_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,160,0.1419063493,0.1437500000,0.0018436507
WR_T24_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,87,0.2178501953,0.2413793103,0.0235291151
WR_T24_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,139,0.4504408517,0.5251798561,0.0747390044
WR_T24_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.0-0.1,407,0.0452808616,0.0171990172,0.0280818444
WR_T24_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.1-0.2,160,0.1419063493,0.1437500000,0.0018436507
WR_T24_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.2-0.3,87,0.2178501953,0.2413793103,0.0235291151
WR_T24_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.4-0.5,139,0.4504408517,0.5251798561,0.0747390044
WR_T24_NEXT_YEAR,C2_BETA_CALIBRATION,0.0-0.1,407,0.0452808616,0.0171990172,0.0280818444
WR_T24_NEXT_YEAR,C2_BETA_CALIBRATION,0.1-0.2,160,0.1419063493,0.1437500000,0.0018436507
WR_T24_NEXT_YEAR,C2_BETA_CALIBRATION,0.2-0.3,87,0.2178501953,0.2413793103,0.0235291151
WR_T24_NEXT_YEAR,C2_BETA_CALIBRATION,0.4-0.5,139,0.4504408517,0.5251798561,0.0747390044
WR_T24_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.0-0.1,407,0.0452808616,0.0171990172,0.0280818444
WR_T24_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.1-0.2,160,0.1419063493,0.1437500000,0.0018436507
WR_T24_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.2-0.3,87,0.2178501953,0.2413793103,0.0235291151
WR_T24_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.4-0.5,139,0.4504408517,0.5251798561,0.0747390044
WR_T24_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,797,0.0298660157,0.0188205772,0.0110454386
WR_T24_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,192,0.1261566664,0.0885416667,0.0376149998
WR_T24_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,192,0.2242707215,0.2447916667,0.0205209451
WR_T24_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,192,0.5401175364,0.5885416667,0.0484241303
WR_T24_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.0-0.1,845,0.0298788350,0.0236686391,0.0062101960
WR_T24_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.1-0.2,144,0.1287736163,0.0833333333,0.0454402829
WR_T24_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.2-0.3,192,0.2220206382,0.2447916667,0.0227710284
WR_T24_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.5-0.6,120,0.5287841044,0.6000000000,0.0712158956
WR_T24_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.6-0.7,72,0.6206043773,0.5694444444,0.0511599329
WR_T24_THIS_YEAR,C2_BETA_CALIBRATION,0.0-0.1,845,0.0303531586,0.0236686391,0.0066845196
WR_T24_THIS_YEAR,C2_BETA_CALIBRATION,0.1-0.2,144,0.1305075345,0.0833333333,0.0471742012
WR_T24_THIS_YEAR,C2_BETA_CALIBRATION,0.2-0.3,192,0.2287457251,0.2447916667,0.0160459416
WR_T24_THIS_YEAR,C2_BETA_CALIBRATION,0.5-0.6,192,0.5499915273,0.5885416667,0.0385501393
WR_T24_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.0-0.1,869,0.0280899345,0.0230149597,0.0050749748
WR_T24_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.1-0.2,120,0.1337860336,0.1000000000,0.0337860336
WR_T24_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.2-0.3,168,0.2236642645,0.2440476190,0.0203833545
WR_T24_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.5-0.6,168,0.5463537254,0.5416666667,0.0046870587
WR_T24_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.6-0.7,48,0.6354166667,0.5833333333,0.0520833333
WR_T24_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,228,0.0529306411,0.0307017544,0.0222288867
WR_T24_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,79,0.1484888657,0.0506329114,0.0978559543
WR_T24_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,91,0.2307857149,0.2857142857,0.0549285708
WR_T24_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,118,0.5514044334,0.5762711864,0.0248667530
WR_T24_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.0-0.1,228,0.0529306411,0.0307017544,0.0222288867
WR_T24_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.1-0.2,79,0.1484888657,0.0506329114,0.0978559543
WR_T24_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,91,0.2307857149,0.2857142857,0.0549285708
WR_T24_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.5-0.6,118,0.5514044334,0.5762711864,0.0248667530
WR_T24_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.0-0.1,228,0.0529306411,0.0307017544,0.0222288867
WR_T24_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.1-0.2,79,0.1484888657,0.0506329114,0.0978559543
WR_T24_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.2-0.3,91,0.2307857149,0.2857142857,0.0549285708
WR_T24_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.5-0.6,118,0.5514044334,0.5762711864,0.0248667530
WR_T24_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.0-0.1,228,0.0529306411,0.0307017544,0.0222288867
WR_T24_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.1-0.2,79,0.1484888657,0.0506329114,0.0978559543
WR_T24_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.2-0.3,91,0.2307857149,0.2857142857,0.0549285708
WR_T24_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.5-0.6,118,0.5514044334,0.5762711864,0.0248667530
WR_T24_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,186,0.0657671757,0.0430107527,0.0227564230
WR_T24_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,129,0.1465999305,0.1162790698,0.0303208607
WR_T24_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,90,0.4322465195,0.4777777778,0.0455312583
WR_T24_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.0-0.1,186,0.0657671757,0.0430107527,0.0227564230
WR_T24_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.1-0.2,129,0.1465999305,0.1162790698,0.0303208607
WR_T24_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.4-0.5,90,0.4322465195,0.4777777778,0.0455312583
WR_T24_T_PLUS_2,C2_BETA_CALIBRATION,0.0-0.1,186,0.0657671757,0.0430107527,0.0227564230
WR_T24_T_PLUS_2,C2_BETA_CALIBRATION,0.1-0.2,129,0.1465999305,0.1162790698,0.0303208607
WR_T24_T_PLUS_2,C2_BETA_CALIBRATION,0.4-0.5,90,0.4322465195,0.4777777778,0.0455312583
WR_T24_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.0-0.1,186,0.0657671757,0.0430107527,0.0227564230
WR_T24_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.1-0.2,129,0.1465999305,0.1162790698,0.0303208607
WR_T24_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.4-0.5,90,0.4322465195,0.4777777778,0.0455312583
WR_T24_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,125,0.1656651169,0.1040000000,0.0616651169
WR_T24_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,143,0.2298324739,0.0909090909,0.1389233830
WR_T24_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,67,0.3703805404,0.3134328358,0.0569477046
WR_T24_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,49,0.4616776315,0.3877551020,0.0739225295
WR_T24_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,83,0.5148270048,0.5903614458,0.0755344410
WR_T24_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.6-0.7,15,0.6003356036,0.2666666667,0.3336689369
WR_T24_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.7-0.8,31,0.7967294388,1.0000000000,0.2032705612
WR_T24_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.8-0.9,135,0.8188197232,0.7851851852,0.0336345380
WR_T24_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.0-0.1,50,0.0887340345,0.1800000000,0.0912659655
WR_T24_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.1-0.2,75,0.1795747064,0.0533333333,0.1262413731
WR_T24_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,166,0.2352628570,0.1325301205,0.1027327366
WR_T24_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,44,0.3840641379,0.2727272727,0.1113368652
WR_T24_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,83,0.4603825582,0.5180722892,0.0576897309
WR_T24_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.5-0.6,49,0.5161183960,0.5102040816,0.0059143144
WR_T24_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.6-0.7,15,0.6003356036,0.2666666667,0.3336689369
WR_T24_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.8-0.9,166,0.8179109779,0.8253012048,0.0073902269
WR_T24_WITHIN_3Y,C2_BETA_CALIBRATION,0.0-0.1,19,0.0928403766,0.3684210526,0.2755806761
WR_T24_WITHIN_3Y,C2_BETA_CALIBRATION,0.1-0.2,106,0.1582883310,0.0566037736,0.1016845574
WR_T24_WITHIN_3Y,C2_BETA_CALIBRATION,0.2-0.3,151,0.2308556462,0.1390728477,0.0917827985
WR_T24_WITHIN_3Y,C2_BETA_CALIBRATION,0.3-0.4,59,0.3643868565,0.2203389831,0.1440478735
WR_T24_WITHIN_3Y,C2_BETA_CALIBRATION,0.4-0.5,83,0.4633590665,0.5180722892,0.0547132227
WR_T24_WITHIN_3Y,C2_BETA_CALIBRATION,0.5-0.6,49,0.5161183960,0.5102040816,0.0059143144
WR_T24_WITHIN_3Y,C2_BETA_CALIBRATION,0.6-0.7,15,0.6003356036,0.2666666667,0.3336689369
WR_T24_WITHIN_3Y,C2_BETA_CALIBRATION,0.7-0.8,55,0.7784740732,0.9454545455,0.1669804723
WR_T24_WITHIN_3Y,C2_BETA_CALIBRATION,0.8-0.9,111,0.8227918517,0.7657657658,0.0570260860
WR_T24_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.0-0.1,5,0.0682215591,1.0000000000,0.9317784409
WR_T24_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.1-0.2,120,0.1668646877,0.0666666667,0.1001980210
WR_T24_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.2-0.3,146,0.2298517224,0.1095890411,0.1202626813
WR_T24_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,64,0.3706975808,0.2812500000,0.0894475808
WR_T24_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,49,0.4616776315,0.3877551020,0.0739225295
WR_T24_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.5-0.6,74,0.5207155599,0.5405405405,0.0198249806
WR_T24_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.6-0.7,24,0.6034706218,0.5416666667,0.0618039551
WR_T24_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.7-0.8,18,0.7903225806,1.0000000000,0.2096774194
WR_T24_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.8-0.9,148,0.8184417048,0.8040540541,0.0143876507
WR_T24_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,7,0.3509518811,1.0000000000,0.6490481189
WR_T24_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,34,0.4621802645,0.2058823529,0.2562979116
WR_T24_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,27,0.5522374677,0.1851851852,0.3670522826
WR_T24_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.6-0.7,15,0.6415713974,0.6666666667,0.0250952692
WR_T24_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.7-0.8,57,0.7499692496,0.7719298246,0.0219605749
WR_T24_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.8-0.9,31,0.8531971910,0.7096774194,0.1435197716
WR_T24_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.9-1.0,139,0.9539277218,0.9496402878,0.0042874341
WR_T24_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,2,0.2695097494,1.0000000000,0.7304902506
WR_T24_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,4,0.3305993467,1.0000000000,0.6694006533
WR_T24_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,34,0.4641557518,0.2058823529,0.2582733989
WR_T24_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.5-0.6,31,0.5488645896,0.2903225806,0.2585420090
WR_T24_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.6-0.7,18,0.6681902686,0.7222222222,0.0540319536
WR_T24_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.7-0.8,51,0.7557708507,0.7450980392,0.0106728115
WR_T24_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.8-0.9,31,0.8531971910,0.7096774194,0.1435197716
WR_T24_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.9-1.0,139,0.9549924467,0.9496402878,0.0053521589
WR_T24_WITHIN_5Y,C2_BETA_CALIBRATION,0.3-0.4,3,0.3735398208,1.0000000000,0.6264601792
WR_T24_WITHIN_5Y,C2_BETA_CALIBRATION,0.4-0.5,36,0.4640748996,0.2500000000,0.2140748996
WR_T24_WITHIN_5Y,C2_BETA_CALIBRATION,0.5-0.6,32,0.5527997342,0.3125000000,0.2402997342
WR_T24_WITHIN_5Y,C2_BETA_CALIBRATION,0.6-0.7,18,0.6699907623,0.7222222222,0.0522314599
WR_T24_WITHIN_5Y,C2_BETA_CALIBRATION,0.7-0.8,51,0.7542209107,0.7450980392,0.0091228715
WR_T24_WITHIN_5Y,C2_BETA_CALIBRATION,0.8-0.9,31,0.8531971910,0.7096774194,0.1435197716
WR_T24_WITHIN_5Y,C2_BETA_CALIBRATION,0.9-1.0,139,0.9535070950,0.9496402878,0.0038668073
WR_T24_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,7,0.3509518811,1.0000000000,0.6490481189
WR_T24_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,34,0.4621802645,0.2058823529,0.2562979116
WR_T24_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.5-0.6,27,0.5522374677,0.1851851852,0.3670522826
WR_T24_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.6-0.7,15,0.6415713974,0.6666666667,0.0250952692
WR_T24_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.7-0.8,57,0.7499692496,0.7719298246,0.0219605749
WR_T24_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.8-0.9,31,0.8531971910,0.7096774194,0.1435197716
WR_T24_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.9-1.0,139,0.9539277218,0.9496402878,0.0042874341
WR_T36_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,245,0.0633822259,0.0244897959,0.0388924300
WR_T36_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,162,0.1246018789,0.1111111111,0.0134907678
WR_T36_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,177,0.2403859449,0.1864406780,0.0539452670
WR_T36_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,209,0.5396550760,0.5933014354,0.0536463594
WR_T36_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.0-0.1,245,0.0633822259,0.0244897959,0.0388924300
WR_T36_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.1-0.2,162,0.1246018789,0.1111111111,0.0134907678
WR_T36_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.2-0.3,177,0.2403859449,0.1864406780,0.0539452670
WR_T36_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.5-0.6,209,0.5396550760,0.5933014354,0.0536463594
WR_T36_NEXT_YEAR,C2_BETA_CALIBRATION,0.0-0.1,245,0.0633822259,0.0244897959,0.0388924300
WR_T36_NEXT_YEAR,C2_BETA_CALIBRATION,0.1-0.2,162,0.1246018789,0.1111111111,0.0134907678
WR_T36_NEXT_YEAR,C2_BETA_CALIBRATION,0.2-0.3,177,0.2403859449,0.1864406780,0.0539452670
WR_T36_NEXT_YEAR,C2_BETA_CALIBRATION,0.5-0.6,209,0.5396550760,0.5933014354,0.0536463594
WR_T36_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.0-0.1,245,0.0633822259,0.0244897959,0.0388924300
WR_T36_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.1-0.2,162,0.1246018789,0.1111111111,0.0134907678
WR_T36_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.2-0.3,177,0.2403859449,0.1864406780,0.0539452670
WR_T36_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.5-0.6,209,0.5396550760,0.5933014354,0.0536463594
WR_T36_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,545,0.0415940466,0.0201834862,0.0214105603
WR_T36_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,252,0.1085478355,0.0912698413,0.0172779943
WR_T36_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,288,0.2422789395,0.2083333333,0.0339456061
WR_T36_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,144,0.5836974708,0.6527777778,0.0690803070
WR_T36_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.6-0.7,144,0.6232149819,0.6944444444,0.0712294625
WR_T36_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.0-0.1,617,0.0387104735,0.0275526742,0.0111577993
WR_T36_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.1-0.2,180,0.1114400133,0.0944444444,0.0169955689
WR_T36_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.2-0.3,288,0.2347926908,0.2083333333,0.0264593574
WR_T36_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.5-0.6,144,0.5836974708,0.6527777778,0.0690803070
WR_T36_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.6-0.7,72,0.6491651214,0.7500000000,0.1008348786
WR_T36_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.7-0.8,72,0.7101447128,0.6388888889,0.0712558239
WR_T36_THIS_YEAR,C2_BETA_CALIBRATION,0.0-0.1,617,0.0396502144,0.0275526742,0.0120975402
WR_T36_THIS_YEAR,C2_BETA_CALIBRATION,0.1-0.2,180,0.1114400133,0.0944444444,0.0169955689
WR_T36_THIS_YEAR,C2_BETA_CALIBRATION,0.2-0.3,288,0.2404336366,0.2083333333,0.0321003032
WR_T36_THIS_YEAR,C2_BETA_CALIBRATION,0.5-0.6,144,0.5836974708,0.6527777778,0.0690803070
WR_T36_THIS_YEAR,C2_BETA_CALIBRATION,0.6-0.7,144,0.6597959876,0.6944444444,0.0346484569
WR_T36_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.0-0.1,617,0.0380116294,0.0275526742,0.0104589552
